,Date_Time,Score,URL,IP,Length,digits,digit_ratio,Hyperlinks,Sus_Words,Sus_Url,Url_Dots,Phish
1137,2023-02-03 21:56:59,5.2,https://syncdapps.netlify.app/,34.73.83.172,30,0,0.0,10.0,0.0,0,2,True
1138,2023-02-03 21:55:59,7.1,https://services.postale.justns.ru/se/e/k/p/files/login/login.php,91.229.90.148,65,0,0.0,0.0,0.0,2,4,True
1139,2023-02-03 21:55:51,2.3,https://server-authy-office350.nokedo6521.workers.dev/,172.67.217.77,54,7,0.1296296296296296,2.0,0.0,0,3,True
1140,2023-02-03 21:55:36,5.0,https://selcobw-dot-azure-projectfiles.uk.r.appspot.com/,2607:f8b0:4004:c19::99,56,0,0.0,0.0,0.0,0,4,True
1141,2023-02-03 21:55:35,2.2,https://seedlfy-fund.pl/reset.html,87.236.16.193,34,0,0.0,0.0,0.0,0,2,True
1142,2023-02-03 21:55:12,5.0,https://scparcelway.com/,134.122.90.112,24,0,0.0,24.0,1.0,0,1,True
1143,2023-02-03 21:54:24,3.6,https://rtm-att.directly.com/att-expert.html,2600:9000:2123:7c00:11:7a14:6d40:93a1,44,0,0.0,0.0,0.0,0,3,True
1144,2023-02-03 21:54:15,5.4,https://pokieasa0996.myportfolio.com/,151.101.0.119,37,4,0.1081081081081081,0.0,0.0,0,2,True
1145,2023-02-03 21:53:49,6.2,https://omnitrans-dot-exceldocsverification.uk.r.appspot.com/,172.253.63.153,61,0,0.0,0.0,0.0,0,4,True
1146,2023-02-03 21:53:44,5.1,https://nhw3staging.serenitybirthstudio.com/wp-content/themes/Divi/js/it/users/Login.ID-59299/,100.21.95.251,94,6,0.0638297872340425,0.0,0.0,0,3,True
1147,2023-02-03 21:53:42,5.1,https://nhw3staging.serenitybirthstudio.com/wp-content/themes/Divi/js/it/users/Login.ID-59299,100.21.95.251,93,6,0.064516129032258,0.0,0.0,0,3,True
1148,2023-02-03 21:52:21,6.6,https://ipfs.io/ipfs/QmVQpmdVFCNJPH5uzQ4AuhJy5hKbNq9GRMAttDA8eSGULf?filename=QmVQpmdVFCNJPH5uzQ4AuhJy5hKbNq9GRMAttDA8eSGULf?JioXw4h2ae8j9VgehlNtsLs0G1IhziJJTe3oorcdd4sm8wLVpwC3gZm8DME4xNnwIWFbLgzCt1F0lYUDMVaAyuz75pfH17mBwm5T/KFlgOQHmvGdxzaf9FULAtLnRtIeeaPC5Ob4dYrH5gCXnXQVC2ZNY1xFnGbh0lQZDFipGfZ7NjyZwwQ2Upu2JiwrOGH8Gu6rzJrIc/@*&%5E-yP0mklOEXJq3nwBZvYnBHyJN7t5G1Sul9CvoETUPG3z43oyrE,209.94.90.1,382,51,0.1335078534031413,0.0,0.0,0,1,True
1149,2023-02-03 21:52:04,6.0,https://interface-mlx1stcj5-mum33n.vercel.app/,76.76.21.123,46,4,0.0869565217391304,0.0,0.0,0,2,True
1150,2023-02-03 21:51:54,3.8,https://instagramcopyrights.info/,46.4.68.90,33,0,0.0,0.0,0.0,0,1,True
1151,2023-02-03 21:51:50,6.9,https://infoarabe.com/wp-content/themes/twen/user3.php,200.110.132.141,54,1,0.0185185185185185,24.0,0.0,0,2,True
1152,2023-02-03 21:51:48,6.4,https://infoarabe.com/wp-content/themes/twen/user2.php,200.110.132.141,54,1,0.0185185185185185,24.0,0.0,0,2,True
1153,2023-02-03 21:51:46,4.5,https://infoarabe.com/wp-content/themes/twen/,200.110.132.141,45,0,0.0,24.0,0.0,0,1,True
1154,2023-02-03 21:51:32,4.0,https://icy-rice-6847.patternpu-t8-0-07.workers.dev/?bbre=zxoidsizixxa,172.67.223.232,70,8,0.1142857142857142,2.0,0.0,0,3,True
1155,2023-02-03 21:51:31,4.0,https://hyeubduwnxu.z13.web.core.windows.net/index.html,20.60.220.33,55,2,0.0363636363636363,0.0,0.0,0,6,True
1156,2023-02-03 21:50:38,4.4,https://gassopereyra.com/yoruru/bank-of-america-RD1460-custom-user-code-detail/detail.html,192.163.221.197,90,4,0.0444444444444444,1.0,0.0,1,2,True
1157,2023-02-03 21:50:20,4.2,https://feedbackformservice.gq/,88.99.2.99,31,0,0.0,0.0,0.0,0,1,True
1158,2023-02-03 21:50:17,2.5,https://faesa.com.mx/fandpgeorgia/index.php?emal=,20.64.72.141,49,0,0.0,6.0,0.0,0,3,True
1159,2023-02-03 21:49:57,3.7,https://elyashaddad.ir/wp-content/themes/empathy-child/,185.181.182.15,55,0,0.0,0.0,0.0,0,1,True
1160,2023-02-03 21:49:55,2.6,https://efaxsharedocs09-secondary.z13.web.core.windows.net/,20.150.91.80,59,4,0.0677966101694915,0.0,0.0,0,5,True
1161,2023-02-03 21:49:50,5.9,https://dutsh-helppackage.ecranul.ro/public/ZiF4Srkff7tLBeaXoQ1mf71D3MB5S7aW,85.9.63.169,76,8,0.1052631578947368,0.0,0.0,0,2,True
1162,2023-02-03 21:49:48,5.9,https://dutsh-helppackage.ecranul.ro/public/xlO88AwCE5B4GkFLXCVf04goeA6dr8ko,85.9.63.169,76,8,0.1052631578947368,0.0,0.0,0,2,True
1163,2023-02-03 21:49:45,6.9,https://dutsh-helppackage.ecranul.ro/public/xKv2JHZ87kJpZTG52aTJOYz1qK3M5M0C,85.9.63.169,76,9,0.1184210526315789,0.0,0.0,0,2,True
1164,2023-02-03 21:49:43,5.4,https://dutsh-helppackage.ecranul.ro/public/wC4E5FG1uj8f0VZvMEoUsiLjbSczDq43,85.9.63.169,76,7,0.0921052631578947,0.0,0.0,0,2,True
1165,2023-02-03 21:49:41,2.9,https://dutsh-helppackage.ecranul.ro/public/vvdBkOWZiMEwu99Ew9nOvn7lvffwJsyu,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1166,2023-02-03 21:49:39,3.9,https://dutsh-helppackage.ecranul.ro/public/vrpoAJdIR6ps9l3H7Rub4e3jaFlIuj3V,85.9.63.169,76,7,0.0921052631578947,0.0,0.0,0,2,True
1167,2023-02-03 21:49:37,4.9,https://dutsh-helppackage.ecranul.ro/public/tShNshQq74JyKWoow85OGmQKmC35XSH0,85.9.63.169,76,7,0.0921052631578947,0.0,0.0,0,2,True
1168,2023-02-03 21:49:34,2.9,https://dutsh-helppackage.ecranul.ro/public/s8pAzt9tbotO2aFdYr1BBIcj2ukpnKBV,85.9.63.169,76,5,0.0657894736842105,0.0,0.0,0,2,True
1169,2023-02-03 21:49:32,6.9,https://dutsh-helppackage.ecranul.ro/public/rZxgRPEpiw1TbZvuBB3ODGIHeyJjpcpl,85.9.63.169,76,2,0.0263157894736842,0.0,0.0,0,2,True
1170,2023-02-03 21:49:30,3.9,https://dutsh-helppackage.ecranul.ro/public/rpLZP2OY6iMcgWLlBg6zukf90qXdvWDS,85.9.63.169,76,5,0.0657894736842105,0.0,0.0,0,2,True
1171,2023-02-03 21:49:28,4.9,https://dutsh-helppackage.ecranul.ro/public/Rnzs0b0L3n1qXUGZBVAGCFdzjGAEvNvu,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1172,2023-02-03 21:49:26,4.8,https://dutsh-helppackage.ecranul.ro/public/rH3WJrIZEthdL2FfsJowajq0YzptRiB0,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1173,2023-02-03 21:49:24,6.4,https://dutsh-helppackage.ecranul.ro/public/qQJEefijzuZnDIHzCphUpJSp6hTvCEi1,85.9.63.169,76,2,0.0263157894736842,0.0,0.0,0,2,True
1174,2023-02-03 21:49:22,4.8,https://dutsh-helppackage.ecranul.ro/public/ONr1RrLnO0jcHjaMsAB3D6cJ3JyY3jiV,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1175,2023-02-03 21:49:19,4.9,https://dutsh-helppackage.ecranul.ro/public/OcnP5EneywrYDnxvfXwNNYttpsr3TUb6,85.9.63.169,76,3,0.0394736842105263,0.0,0.0,0,2,True
1176,2023-02-03 21:49:17,6.9,https://dutsh-helppackage.ecranul.ro/public/nPOn9g5lBQFLtk3FlFP3GHyTDZiz6zKo,85.9.63.169,76,5,0.0657894736842105,0.0,0.0,0,2,True
1177,2023-02-03 21:49:15,4.4,https://dutsh-helppackage.ecranul.ro/public/nLU0vA9FpgUa3Dp7dCx8VtbQnxwPRFQ9,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1178,2023-02-03 21:49:13,6.9,https://dutsh-helppackage.ecranul.ro/public/msX7sjJyCICnc2372jrg6ioQcHRni0mq,85.9.63.169,76,7,0.0921052631578947,0.0,0.0,0,2,True
1179,2023-02-03 21:49:11,3.4,https://dutsh-helppackage.ecranul.ro/public/MDCzkgAD5hn1XJnwt432m1KYnxeGGwOi,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1180,2023-02-03 21:49:09,6.9,https://dutsh-helppackage.ecranul.ro/public/m0PkBgOgCUeKrtJqFxbLmqOzGzCUk25M,85.9.63.169,76,3,0.0394736842105263,0.0,0.0,0,2,True
1181,2023-02-03 21:49:06,2.9,https://dutsh-helppackage.ecranul.ro/public/IkcFpsjKq6G2CCO1AZWFyeCCeDm7NvsD,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1182,2023-02-03 21:49:04,4.8,https://dutsh-helppackage.ecranul.ro/public/gKUf599WzhAlTHaTxQVT3dK5Dal5XjGf,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1183,2023-02-03 21:49:02,6.5,https://dutsh-helppackage.ecranul.ro/public/gjJc0B391y8oL6I2reEMyaZ5JNegtSB6,85.9.63.169,76,9,0.1184210526315789,0.0,0.0,0,2,True
1184,2023-02-03 21:49:00,5.5,https://dutsh-helppackage.ecranul.ro/public/G9Ip56wbAaAtrVigLWku6au9zGrYH8ON,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1185,2023-02-03 21:48:57,5.0,https://dutsh-helppackage.ecranul.ro/public/G6eQ92bivj90LMcchZ9iCYVu8U3ArKJ1,85.9.63.169,76,9,0.1184210526315789,0.0,0.0,0,2,True
1186,2023-02-03 21:48:55,5.0,https://dutsh-helppackage.ecranul.ro/public/fvpFWTnNByeg5ly0KhLuuhMtwA15BNbc,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1187,2023-02-03 21:48:53,2.5,https://dutsh-helppackage.ecranul.ro/public/Fm31Q7lzzbpXvI9cDwlVD0kpJyd24u2S,85.9.63.169,76,8,0.1052631578947368,0.0,0.0,0,2,True
1188,2023-02-03 21:48:51,6.5,https://dutsh-helppackage.ecranul.ro/public/FAAimhzIFzZvXZpZ0rCvEz67PkYPCqI6,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1189,2023-02-03 21:48:49,5.5,https://dutsh-helppackage.ecranul.ro/public/ETKpNzkD7SyttyxaLqSQZhPzbukHTIhX,85.9.63.169,76,1,0.0131578947368421,0.0,0.0,0,2,True
1190,2023-02-03 21:48:46,6.0,https://dutsh-helppackage.ecranul.ro/public/ERGHhPE0ktlVLBZ02mVqi552rBjwuzJF,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1191,2023-02-03 21:48:43,4.0,https://dutsh-helppackage.ecranul.ro/public/EiAqnu8ia2OvjwpfzaO3fa4zTTAgzDAg,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1192,2023-02-03 21:48:41,6.0,https://dutsh-helppackage.ecranul.ro/public/EecML8fvueME491h0KO0QofIGP6ssIkp,85.9.63.169,76,7,0.0921052631578947,0.0,0.0,0,2,True
1193,2023-02-03 21:48:39,2.5,https://dutsh-helppackage.ecranul.ro/public/EEaMhZHSmHeWos6GwBXELNUh8OGdCt7A,85.9.63.169,76,3,0.0394736842105263,0.0,0.0,0,2,True
1194,2023-02-03 21:48:37,6.0,https://dutsh-helppackage.ecranul.ro/public/CjkHZMLwwDx3Kza7D4koWXMrbAe63LvP,85.9.63.169,76,5,0.0657894736842105,0.0,0.0,0,2,True
1195,2023-02-03 21:48:35,4.5,https://dutsh-helppackage.ecranul.ro/public/BjcDuGY7UtsREAk2TuOn6fpaB6dRMpEw,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1196,2023-02-03 21:48:32,3.5,https://dutsh-helppackage.ecranul.ro/public/beGxoLNmUEEqootCoaUxChfCAYr8J9bV,85.9.63.169,76,2,0.0263157894736842,0.0,0.0,0,2,True
1197,2023-02-03 21:48:30,3.2,https://dutsh-helppackage.ecranul.ro/public/8iS5yQep1DTyjTHh2m0u5YeMwcJaxMcd,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1198,2023-02-03 21:48:28,2.1,https://dutsh-helppackage.ecranul.ro/public/3vmuUhPmUWEyUnwwYQeEu6OgFlT2ZA7R,85.9.63.169,76,4,0.0526315789473684,0.0,0.0,0,2,True
1199,2023-02-03 21:48:26,4.6,https://dutsh-helppackage.ecranul.ro/public/3hGlLEeS6mVIOI41VZvikew7UVXdCiU1,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1200,2023-02-03 21:48:24,4.1,https://dutsh-helppackage.ecranul.ro/public/2tgKAgUH8d27Zy9ykh4pLOZVLPqqNCjV,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1201,2023-02-03 21:48:22,5.6,https://dutsh-helppackage.ecranul.ro/public/2nAMRabXXoxcQHDw8BE0uGQ4CLQ0Naz6,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1202,2023-02-03 21:48:20,2.1,https://dutsh-helppackage.ecranul.ro/public/2HjQph4G0h5Hv7HUmKlKqAbGayfJutGM,85.9.63.169,76,5,0.0657894736842105,0.0,0.0,0,2,True
1203,2023-02-03 21:48:18,5.1,https://dutsh-helppackage.ecranul.ro/public/1fjbFk7zDf2EZLpKvPKbQbAK3LoDMJ1c,85.9.63.169,76,5,0.0657894736842105,0.0,0.0,0,2,True
1204,2023-02-03 21:48:16,5.1,https://dutsh-helppackage.ecranul.ro/public/0emK6Pxq2Yx3oZhjC7kEvBPe3vddzjLn,85.9.63.169,76,6,0.0789473684210526,0.0,0.0,0,2,True
1205,2023-02-03 21:48:10,5.2,https://dev-resf.pantheonsite.io/pagomente/Recibir_paquete.php,2620:12a:8001::3,62,0,0.0,17.0,0.0,0,3,True
1206,2023-02-03 21:47:40,1.7,https://dapps-walllets.com/,67.211.214.114,27,0,0.0,25.0,0.0,0,1,True
1207,2023-02-03 21:47:34,2.4,https://cutt.us/OQPwS,69.61.26.122,21,0,0.0,2.0,0.0,0,1,True
1208,2023-02-03 21:47:32,4.9,https://cutt.us/IHwPO,69.61.26.121,21,0,0.0,2.0,0.0,0,1,True
1209,2023-02-03 21:47:23,1.4,https://coinflip.cc/Org/eddsmoke,217.19.244.8,32,0,0.0,4.0,0.0,0,1,True
1210,2023-02-03 21:45:59,1.9,https://avocaflowershop.com/njholidayinn.com/index.html,107.152.108.134,55,0,0.0,0.0,0.0,0,3,True
1211,2023-02-03 21:45:56,2.3,https://attserviceupdate11.boxmode.io/,2605:f480:997::208,38,2,0.0526315789473684,6.0,0.0,1,2,True
1212,2023-02-03 21:45:49,2.7,https://att-com247.boxmode.io/,209.192.137.208,30,3,0.1,6.0,0.0,0,2,True
1213,2023-02-03 21:45:31,6.1,https://ansariavm.github.io/netflix_fullresponcive_website/,2606:50c0:8001::153,59,0,0.0,0.0,3.0,1,2,True
1214,2023-02-03 21:45:06,3.4,https://abogadocruzsanchez.com/at0/MyGov/,107.180.12.120,41,1,0.024390243902439,1.0,0.0,0,1,True
1215,2023-02-03 21:44:28,2.0,https://011workorder011-secondary.z13.web.core.windows.net/,20.150.35.176,59,8,0.135593220338983,0.0,0.0,0,5,True
1216,2023-02-03 21:43:57,4.5,http://pancakeswap.hengchen.cc/,120.79.159.78,31,0,0.0,0.0,0.0,0,2,True
1217,2023-02-03 21:42:25,1.9,http://mainnetconnect.square.site/,199.34.228.40,34,0,0.0,0.0,0.0,0,2,True
1218,2023-02-03 21:39:09,4.5,http://ipmobile.fanlink.to/ivG4iqfaY7n6L6KyqtsPyLWKyA8/,52.52.65.233,55,5,0.0909090909090909,0.0,0.0,0,2,True
1219,2023-02-03 21:37:00,3.8,http://esautodealer.com/9f3af3d/Wallet.html,68.178.247.250,43,3,0.0697674418604651,22.0,1.0,0,2,True
1220,2023-02-03 21:36:19,3.4,http://coinbaeswallet.net/,43.154.232.72,26,0,0.0,4.0,3.0,0,1,True
1221,2023-02-03 21:36:12,5.0,http://cf75997-wordpress-7xa97.tw1.ru/wp-admin/correos/Recibir_paquete.php,2a03:6f00:1::b039:d290,74,9,0.1216216216216216,17.0,0.0,0,3,True
1222,2023-02-03 21:35:53,4.5,http://blmcevre.net/,20.151.84.138,20,0,0.0,0.0,0.0,0,1,True
1223,2023-02-03 20:01:23,4.5,https://proaamerii.shop/,185.239.210.153,24,0,0.0,0.0,0.0,0,1,True
1224,2023-02-03 20:00:22,1.4,http://SculptedApeYachtClub.com,34.148.19.16,31,0,0.0,0.0,0.0,0,1,True
1225,2023-02-03 19:59:23,1.9,http://804425163224620.my.id/,207.244.70.217,29,15,0.5172413793103449,0.0,0.0,0,2,True
1226,2023-02-03 18:21:13,2.7,http://www.vvwcmactacna.com/,144.217.153.176,28,0,0.0,22.0,0.0,0,2,True
1227,2023-02-03 18:18:59,1.8,https://conta-online-via-credi.netsys.mom/,2606:4700:3030::ac43:9584,42,0,0.0,2.0,0.0,1,2,True
1228,2023-02-03 17:11:52,5.4,http://zzzzzzzzzzzzzzz.hyperphp.com/,185.27.134.102,36,0,0.0,0.0,0.0,0,2,True
1229,2023-02-03 17:11:40,3.8,https://www.radhakrishnans.com/index1.html,70.32.23.74,42,1,0.0238095238095238,0.0,0.0,0,3,True
1230,2023-02-03 17:10:13,2.0,https://icy-rice-6847.patternpu-t8-0-07.workers.dev/?bbre=zxoidsizixxasxc,2606:4700:3034::6815:209b,73,8,0.1095890410958904,2.0,0.0,0,3,True
1231,2023-02-03 16:51:50,2.9,http://dkb-sicherheitsabteilung.site44.com,3.211.18.187,42,2,0.0476190476190476,3.0,0.0,0,2,True
1232,2023-02-03 14:24:01,5.0,https://www.ioginunlcovlabcp.com/,2800:6c0:2::192,33,0,0.0,1.0,0.0,0,2,True
1233,2023-02-03 14:23:59,2.1,https://www.fatturapaga.com/,105.147.236.238,28,0,0.0,0.0,0.0,0,2,True
1234,2023-02-03 14:23:56,5.1,https://www.credenzialiappincomplete.com/,81.88.53.48,41,0,0.0,0.0,0.0,0,2,True
1235,2023-02-03 14:22:55,2.4,https://lc1mir.webwave.dev/,185.73.228.142,27,1,0.037037037037037,4.0,0.0,0,2,True
1236,2023-02-03 12:46:11,1.9,https://securespend.toyfes.jp/z599EpuQSedz4gKq.php,217.114.42.26,50,4,0.08,1.0,0.0,0,3,True
1237,2023-02-03 12:45:43,1.9,https://revocatransazioni.com/,81.88.53.48,30,0,0.0,0.0,0.0,0,1,True
1238,2023-02-03 12:43:41,2.7,https://coopcredxaillos.com/senha,2606:4700:3035::ac43:8ae0,33,0,0.0,2.0,0.0,0,1,True
1239,2023-02-03 12:43:33,2.3,https://ciients-sfr.fr/verification/compte/login.php?&second_time=,185.254.37.110,66,0,0.0,0.0,0.0,1,2,True
1240,2023-02-03 12:41:51,1.6,http://bi-live-industrial-09.atsnx.com/?i=2,185.27.134.55,43,3,0.0697674418604651,0.0,0.0,0,2,True
1241,2023-02-03 12:41:49,1.6,http://bi-live-industrial-09.atsnx.com/?i=1,185.27.134.55,43,3,0.0697674418604651,0.0,0.0,0,2,True
1242,2023-02-03 10:55:40,5.6,https://portal-simulacion.web.app/,2620:0:890::100,34,0,0.0,0.0,0.0,0,2,True
1243,2023-02-03 10:55:39,5.8,https://portal-simulacion.firebaseapp.com/,2620:0:890::100,42,0,0.0,0.0,0.0,0,2,True
1244,2023-02-03 09:54:10,4.5,http://zakariah6.icu/,155.94.141.90,21,1,0.0476190476190476,6.0,0.0,0,1,True
1245,2023-02-03 09:54:05,4.2,http://ywsapp.top/,216.83.44.232,18,0,0.0,0.0,0.0,0,1,True
1246,2023-02-03 09:53:31,6.6,http://www.tma-intl.com/digitale/4e43bbf780c428c8bf90b77c9cb45960/,203.128.6.226,66,20,0.303030303030303,12.0,0.0,0,2,True
1247,2023-02-03 09:53:14,3.1,http://www.scparcelway.com/,134.122.90.112,27,0,0.0,24.0,1.0,0,2,True
1248,2023-02-03 09:53:12,7.0,http://www.sbi.mx/page/41/786/verification-pc.php,64.251.8.144,49,5,0.1020408163265306,0.0,0.0,0,3,True
1249,2023-02-03 09:53:10,1.9,http://www.sbi.mx/page/41/786/updated.php,64.251.8.144,41,5,0.1219512195121951,0.0,0.0,1,3,True
1250,2023-02-03 09:53:08,1.9,http://www.sbi.mx/page/41/786/unlock2.php,64.251.8.144,41,6,0.1463414634146341,0.0,0.0,0,3,True
1251,2023-02-03 09:53:07,1.9,http://www.sbi.mx/page/41/786/thanks.,64.251.8.144,37,5,0.1351351351351351,0.0,0.0,0,3,True
1252,2023-02-03 09:53:05,6.6,http://www.sbi.mx/page/41/786/surf7.php,64.251.8.144,39,6,0.1538461538461538,0.0,0.0,0,3,True
1253,2023-02-03 09:53:02,7.1,http://www.sbi.mx/page/41/786/scotiabank-bankingweb.html...,64.251.8.144,59,5,0.0847457627118644,0.0,0.0,2,6,True
1254,2023-02-03 09:52:59,6.6,http://www.sbi.mx/page/41/786/rauth.php,64.251.8.144,39,5,0.1282051282051282,0.0,0.0,0,3,True
1255,2023-02-03 09:52:57,3.5,http://www.sbi.mx/page/41/786/payment-update.html,64.251.8.144,49,5,0.1020408163265306,0.0,0.0,1,3,True
1256,2023-02-03 09:52:55,5.1,http://www.sbi.mx/page/41/786/payment-update-01.html,64.251.8.144,52,7,0.1346153846153846,0.0,0.0,1,3,True
1257,2023-02-03 09:52:54,7.0,http://www.sbi.mx/page/41/786/newindex.htm,64.251.8.144,42,5,0.119047619047619,0.0,0.0,0,3,True
1258,2023-02-03 09:52:51,7.0,http://www.sbi.mx/page/41/786/myaccount/,64.251.8.144,40,5,0.125,0.0,0.0,1,2,True
1259,2023-02-03 09:52:50,6.6,http://www.sbi.mx/page/41/786/m.php,64.251.8.144,35,5,0.1428571428571428,0.0,0.0,0,3,True
1260,2023-02-03 09:52:48,6.6,http://www.sbi.mx/page/41/786/mobi.php,64.251.8.144,38,5,0.131578947368421,0.0,0.0,0,3,True
1261,2023-02-03 09:52:39,6.6,http://www.sbi.mx/page/41/786/completed.p,64.251.8.144,41,5,0.1219512195121951,0.0,0.0,0,3,True
1262,2023-02-03 09:52:01,1.8,http://www.kleinelandhausidylle.ch/wp-admin/red/,82.220.37.11,48,0,0.0,13.0,0.0,0,2,True
1263,2023-02-03 09:51:53,7.0,http://www.cs-uno.com/mt4i/smd.mirn/signin.php,219.127.212.162,46,1,0.0217391304347826,0.0,0.0,1,4,True
1264,2023-02-03 09:51:14,4.1,http://whyws.top/,216.83.44.231,17,0,0.0,0.0,0.0,0,1,True
1265,2023-02-03 09:50:33,5.0,https://www.ndnmag.fr/en/fa81a553296750b805933fb3a6d1fa67/execution.html?validation=e1s1,46.182.4.120,88,24,0.2727272727272727,0.0,0.0,0,3,True
1266,2023-02-03 09:50:31,5.0,https://www.ndnmag.fr/en/cd520ba3e043dbf1ad789db12ea1c74d/execution.html?validation=e1s1,46.182.4.120,88,18,0.2045454545454545,0.0,0.0,0,3,True
1267,2023-02-03 09:50:28,5.0,https://www.ndnmag.fr/en/9800163761dcca971c07a06facbaa28f/execution.html?validation=e1s1,46.182.4.120,88,21,0.2386363636363636,0.0,0.0,0,3,True
1268,2023-02-03 09:50:23,5.0,https://www.ndnmag.fr/en/47e2b54e17ddaf58a41819f8be362d7d/execution.html?validation=e1s1,46.182.4.120,88,21,0.2386363636363636,0.0,0.0,0,3,True
1269,2023-02-03 09:50:21,5.0,https://www.ndnmag.fr/en/38a3e661e2cebb0a8e0120e4130c77d9/execution.html?validation=e1s1,46.182.4.120,88,22,0.25,0.0,0.0,0,3,True
1270,2023-02-03 09:50:18,5.0,https://www.ndnmag.fr/en/2c49d013ba3ffbd24a36b794649c4772/execution.html?validation=e1s1,46.182.4.120,88,23,0.2613636363636363,0.0,0.0,0,3,True
1271,2023-02-03 09:50:13,4.4,https://www.gpaolobrunelli.com/wp-files/DHL/shipping/login/index.php?trackid=CS471210241DE,89.46.105.30,90,9,0.1,1.0,0.0,1,3,True
1272,2023-02-03 09:48:35,4.2,https://technologyreportsgroupcurated.com/20422-144362/80346?uid=wBfE4PZ3fw7BgupyDWjcpYZQtSXYDww5,3.225.42.166,97,20,0.2061855670103092,3.0,0.0,0,1,True
1273,2023-02-03 09:48:20,6.4,https://stearncomunnty.com/76568511238438017/,185.149.120.37,45,17,0.3777777777777777,25.0,0.0,0,1,True
1274,2023-02-03 09:47:15,5.8,https://ripristinacredenzialiweb.com/,81.88.53.48,37,0,0.0,0.0,0.0,0,1,True
1275,2023-02-03 09:46:50,2.3,https://qrtynv.webwave.dev/,185.73.228.142,27,0,0.0,0.0,0.0,0,2,True
1276,2023-02-03 09:46:24,4.1,https://omniscoloris.fr/orders/hmrc/,51.77.12.108,36,0,0.0,24.0,0.0,0,1,True
1277,2023-02-03 09:46:13,2.4,https://nbg-idank.com/logln?gclid=EAIaIQobChMIwdHuuL72_AIVSenmCh2HdguvEAAYAiAAEgIevvD_BwE,138.124.180.152,89,3,0.0337078651685393,9.0,0.0,0,1,True
1278,2023-02-03 09:45:57,5.2,https://myhostpointkunden-auth8545210hostechchrenew.hessehour.de/h0stp0int/hostpoint.html,172.67.186.216,89,9,0.1011235955056179,2.0,0.0,0,3,True
1279,2023-02-03 09:45:45,3.0,https://mars.sh7l.in/BuhD_k1?4pl_k6=aoBwmG5ncWKclYF5xXBpaHZ4YJSijHqepWBzn7akyqxhrGNgZHxzj2hjbQ%2FCelestino.bettoni%40sulzer.com&s3=&s4=,2606:4700:3037::6815:3eea,135,14,0.1037037037037037,2.0,0.0,0,4,True
1280,2023-02-03 09:45:41,5.4,https://lyndenjobsrfq-dot-exceldocsverification.uk.r.appspot.com/,2607:f8b0:4004:c06::99,65,0,0.0,0.0,0.0,0,4,True
1281,2023-02-03 09:45:25,1.9,https://ldp.link/login-business-help-support-russia,54.179.135.1,51,0,0.0,0.0,0.0,1,1,True
1282,2023-02-03 09:45:13,5.0,https://jahid140191.github.io/fb-clone/,185.199.111.153,39,6,0.1538461538461538,1.0,0.0,0,2,True
